대여소_번호,대여소_ID,자치구,Capa,일평균_순유입량,순유입량_표준편차,반납_우세_비율(%),대여_우세_비율(%),과적/고갈_비율
2056,ST-733,동작구,10,-2.92,14.62,41.22,47.64,
2057,ST-701,동작구,10,-14.94,16.01,9.46,80.74,
2058,ST-1150,동작구,14,28.33,32.65,84.46,13.18,
2059,ST-1151,동작구,10,7.21,23.74,57.09,38.85,
2060,ST-1152,동작구,10,19.95,32.35,73.99,22.64,
2062,ST-1154,동작구,10,-1.27,12.9,40.54,47.97,
2064,ST-1355,동작구,10,-1.0,4.3,20.75,32.99,
2065,ST-1356,동작구,10,2.19,10.37,52.36,33.45,
2066,ST-1542,동작구,10,12.92,24.96,66.89,30.41,
2067,ST-1543,동작구,10,3.88,21.71,55.07,40.54,
2068,ST-1544,동작구,8,-8.39,10.99,9.46,64.53,
2069,ST-1667,동작구,7,-11.77,16.38,19.59,71.28,
2070,ST-1545,동작구,18,19.92,31.65,75.34,20.61,
2071,ST-1742,동작구,10,-39.0,31.34,3.38,90.88,
2077,ST-2350,동작구,10,11.39,23.64,66.55,27.36,
2078,ST-2351,동작구,13,-9.7,9.78,4.39,77.7,
2079,ST-2352,동작구,25,0.27,7.04,39.19,39.53,
2080,ST-2353,동작구,15,5.71,17.43,58.45,34.8,
2082,ST-2355,동작구,10,3.62,16.82,52.7,38.85,
2083,ST-2356,동작구,10,-3.27,14.22,38.51,54.05,
2084,ST-2357,동작구,15,-7.34,14.36,24.32,63.85,
2085,ST-2358,동작구,20,-3.74,18.16,41.89,52.36,
2086,ST-2359,동작구,22,-19.9,29.36,17.91,77.03,
2088,ST-2361,동작구,10,-4.06,11.37,29.39,55.07,
2089,ST-2362,동작구,10,13.59,19.93,75.0,18.92,
2090,ST-2363,동작구,15,4.76,21.09,55.07,38.85,
2091,ST-2364,동작구,15,8.86,20.57,63.51,32.77,
2092,ST-2365,동작구,10,-24.36,21.94,2.7,88.51,
2093,ST-2366,동작구,8,-5.24,11.5,11.6,35.84,
2094,ST-2367,동작구,20,-23.01,20.34,2.7,84.46,
2095,ST-2368,동작구,10,10.95,17.87,70.61,23.31,
2096,ST-2369,동작구,8,-6.15,9.01,5.07,58.45,
2102,ST-702,관악구,13,12.54,42.4,58.45,41.22,
2103,ST-703,관악구,10,-0.42,19.69,45.95,49.32,
2104,ST-712,관악구,13,14.06,21.08,74.32,19.59,
2105,ST-704,관악구,12,5.45,18.26,59.12,35.47,
2106,ST-705,관악구,12,30.0,28.77,88.18,9.8,
2108,ST-714,관악구,20,4.01,16.82,52.7,40.88,
2109,ST-882,관악구,22,4.16,35.33,54.05,41.89,
2110,ST-950,관악구,9,12.79,24.35,68.24,28.04,
2111,ST-965,관악구,10,-0.45,13.92,48.65,46.28,
2112,ST-715,관악구,15,3.06,14.29,57.43,35.81,
2113,ST-934,관악구,20,,,,,
2115,ST-883,관악구,20,-19.98,25.15,17.57,79.05,
2116,ST-717,관악구,9,0.93,15.49,47.97,42.91,
2119,ST-884,관악구,10,-2.53,13.66,38.18,53.38,
2122,ST-719,관악구,20,-1.06,9.87,39.53,48.31,
2127,ST-707,관악구,10,-24.7,20.04,2.03,90.54,
2128,ST-720,관악구,12,-0.56,9.42,40.2,42.91,
2129,ST-721,관악구,10,-12.28,13.53,7.09,80.07,
2130,ST-722,관악구,10,-6.94,8.52,8.78,70.27,
2135,ST-708,관악구,9,0.0,0.0,0.0,0.0,
2136,ST-976,관악구,8,11.54,35.86,62.5,35.47,
2137,ST-723,관악구,10,-1.29,12.92,39.53,51.35,
2139,ST-951,관악구,10,1.37,10.94,49.32,37.84,
2140,ST-724,관악구,20,4.59,27.54,54.73,40.54,
2143,ST-886,관악구,10,-0.75,10.59,42.23,43.58,
2144,ST-709,관악구,15,9.5,17.21,63.51,30.07,
2145,ST-725,관악구,12,-9.7,16.5,25.0,67.23,
2148,ST-887,관악구,10,-0.76,8.47,38.18,47.64,
2156,ST-952,관악구,12,-4.23,15.75,38.85,55.07,
2159,ST-1156,관악구,10,-1.65,8.0,37.5,46.96,
2164,ST-1259,관악구,8,-0.3,12.14,43.24,46.96,
2165,ST-1260,관악구,10,-2.41,8.19,30.74,48.31,
2167,ST-1262,관악구,12,-1.84,8.73,36.15,48.99,
2169,ST-1264,관악구,7,15.56,26.46,69.59,25.34,
2170,ST-1265,관악구,10,2.72,19.77,49.66,44.93,
2171,ST-1337,관악구,17,0.56,15.04,48.48,44.78,
2172,ST-1267,관악구,15,-13.24,16.99,16.89,74.32,
2173,ST-1268,관악구,10,2.71,21.2,53.04,42.23,
2174,ST-1269,관악구,10,-0.08,14.01,47.3,45.27,
2175,ST-1270,관악구,10,1.45,18.18,51.69,43.24,
2176,ST-1357,관악구,15,13.68,36.3,59.46,35.81,
2178,ST-1547,관악구,20,-25.51,23.23,5.74,86.15,
2179,ST-1548,관악구,7,5.24,19.03,52.03,39.86,
2184,ST-1702,관악구,10,-10.8,14.25,2.36,54.39,
2185,ST-1757,관악구,10,0.86,16.45,49.66,44.59,
2186,ST-2370,관악구,15,-3.89,11.34,30.41,56.42,
2187,ST-2371,관악구,15,-37.41,29.86,7.43,90.54,
2189,ST-2373,관악구,15,9.7,23.73,55.74,37.5,
2190,ST-2374,관악구,12,-0.36,12.29,39.19,48.99,
2191,ST-2375,관악구,10,1.3,15.3,51.35,41.55,
2195,ST-2379,관악구,15,1.89,19.75,50.68,44.26,
2196,ST-2380,관악구,15,3.15,12.14,53.04,35.14,
2198,ST-2382,관악구,10,0.73,13.54,46.62,40.88,
2199,ST-2383,관악구,8,-0.17,7.2,40.54,38.85,
2202,ST-742,서초구,20,-4.88,19.15,38.18,57.09,
2203,ST-925,서초구,10,-9.96,15.38,18.92,67.91,
2205,ST-743,서초구,15,-5.89,17.0,29.73,65.2,
2206,ST-744,서초구,20,-0.59,16.5,45.95,49.66,
2207,ST-926,서초구,9,-3.34,8.05,23.31,57.43,
2210,ST-745,서초구,10,-9.21,12.24,14.53,74.66,
2211,ST-927,서초구,10,-0.44,14.84,41.22,51.69,
2212,ST-746,서초구,14,-0.2,20.19,47.64,48.65,
2213,ST-747,서초구,20,-16.74,18.34,13.18,81.76,
2214,ST-748,서초구,15,11.48,23.65,67.57,27.36,
2215,ST-928,서초구,10,5.13,13.08,61.15,28.72,
2217,ST-749,서초구,20,32.76,44.97,77.36,19.59,
2219,ST-750,서초구,20,4.19,28.5,52.03,44.59,
2221,ST-752,서초구,15,8.98,19.05,65.88,29.39,
2222,ST-753,서초구,10,40.36,38.3,89.53,8.78,
2223,ST-754,서초구,15,1.17,9.0,47.3,37.16,
2225,ST-755,서초구,10,-7.28,11.41,14.86,67.57,
2226,ST-756,서초구,10,-20.78,19.94,2.03,85.76,
2227,ST-757,서초구,15,0.93,12.65,52.36,40.54,
2228,ST-758,서초구,15,19.1,23.24,80.41,15.2,
2229,ST-759,서초구,10,2.15,11.69,52.03,38.85,
2230,ST-760,서초구,20,2.43,20.01,48.99,45.95,
2231,ST-761,서초구,17,9.69,27.99,63.85,31.76,
2233,ST-762,서초구,13,-1.02,11.48,41.55,43.92,
2235,ST-763,서초구,10,-10.03,14.44,11.49,73.31,
2237,ST-764,서초구,20,-18.87,20.29,9.8,82.43,
2239,ST-765,서초구,10,3.59,14.96,53.04,36.49,
2241,ST-766,서초구,6,-8.15,16.93,28.04,61.15,
2242,ST-767,서초구,20,-0.04,4.21,37.16,32.43,
2243,ST-768,서초구,15,-21.91,23.78,11.82,79.05,
2244,ST-769,서초구,20,5.0,20.13,55.74,38.85,
2245,ST-770,서초구,20,5.57,15.83,59.8,32.77,
2246,ST-889,서초구,10,2.58,13.04,52.36,38.85,
2247,ST-771,서초구,30,5.91,19.48,57.77,36.82,
2248,ST-929,서초구,10,-1.34,10.08,38.31,47.46,
2249,ST-880,서초구,10,-1.29,8.33,40.88,42.91,
2250,ST-881,서초구,10,0.23,14.7,47.3,46.62,
2251,ST-781,서초구,10,2.84,16.21,52.03,39.19,
2252,ST-890,서초구,25,2.0,14.65,57.43,32.43,
2255,ST-772,서초구,25,-2.8,24.62,44.59,53.04,
2256,ST-773,서초구,10,-0.51,7.52,35.81,38.85,
2257,ST-774,서초구,10,2.36,8.11,53.04,29.39,
2258,ST-775,서초구,20,-17.7,16.68,6.08,84.12,
2259,ST-780,서초구,15,10.77,19.98,70.95,23.65,
2263,ST-879,서초구,20,-0.44,13.51,41.89,47.97,
2264,ST-935,서초구,9,21.52,29.03,73.99,22.97,
2265,ST-949,서초구,10,15.83,25.04,73.65,22.64,
2266,ST-1158,서초구,15,0.68,15.31,46.96,44.93,
2269,ST-1161,서초구,15,-9.88,12.18,8.78,77.7,
2270,ST-1162,서초구,10,-0.4,9.77,42.57,44.26,
2271,ST-1163,서초구,8,5.08,15.14,58.11,32.77,
2272,ST-1164,서초구,10,-0.25,11.51,44.59,44.26,
2273,ST-1165,서초구,10,1.41,14.41,48.99,40.88,
2274,ST-1166,서초구,10,-2.81,17.69,41.89,53.72,
2275,ST-1167,서초구,7,,,,,
2276,ST-1168,서초구,15,0.15,13.83,41.22,46.28,
2277,ST-1169,서초구,10,5.48,17.76,62.16,33.78,
2279,ST-1305,서초구,10,9.78,19.41,65.54,29.05,
2280,ST-1306,서초구,10,-9.27,13.34,17.91,72.97,
2281,ST-1307,서초구,7,-0.66,9.88,38.18,48.65,
2282,ST-1308,서초구,10,,,,,
2283,ST-1309,서초구,10,-23.96,19.61,3.04,90.54,
2284,ST-1310,서초구,15,-5.38,9.03,4.41,47.46,
2285,ST-1311,서초구,10,0.27,9.11,42.57,42.57,
2286,ST-1312,서초구,7,-2.17,3.1,4.55,53.85,
2287,ST-1313,서초구,10,-3.58,5.21,4.05,53.38,
2288,ST-1314,서초구,7,-2.19,4.2,14.92,52.88,
2289,ST-1315,서초구,10,-2.52,5.26,6.08,41.55,
2293,ST-1360,서초구,10,-8.92,15.44,25.0,66.55,
2294,ST-1361,서초구,15,12.15,23.72,66.89,29.73,
2297,ST-1404,서초구,10,-10.67,16.58,19.59,71.96,
2299,ST-1406,서초구,12,0.19,13.0,47.97,45.61,
2301,ST-777,강남구,10,3.66,16.43,58.78,34.8,
2302,ST-787,강남구,10,2.65,18.16,52.7,41.55,
2303,ST-788,강남구,15,-21.87,24.11,13.85,80.07,
2304,ST-789,강남구,10,-22.4,21.74,4.39,83.11,
2305,ST-790,강남구,6,1.45,12.36,48.65,39.53,
2306,ST-791,강남구,26,-2.93,17.59,44.59,53.04,
2307,ST-792,강남구,10,-4.48,12.05,25.34,56.76,
2308,ST-793,강남구,14,0.55,13.68,48.65,45.27,
2309,ST-783,강남구,10,-20.02,20.95,9.12,86.49,
2310,ST-794,강남구,10,1.49,9.19,51.35,34.46,
2311,ST-786,강남구,6,-19.91,19.18,4.41,82.71,
2312,ST-795,강남구,10,-3.02,14.38,39.86,50.68,
2313,ST-796,강남구,10,1.26,12.82,45.95,45.61,
2314,ST-798,강남구,10,-1.59,4.93,24.87,49.24,
2315,ST-799,강남구,10,-0.72,13.75,44.59,46.28,
2316,ST-800,강남구,20,,,,,
2317,ST-784,강남구,10,0.28,14.42,51.35,43.24,
2318,ST-801,강남구,16,-3.11,10.95,29.39,46.62,
2319,ST-802,강남구,10,0.83,11.69,46.62,40.88,
2320,ST-803,강남구,10,10.01,15.44,73.31,22.97,
2321,ST-804,강남구,10,-2.13,9.5,35.14,52.36,
2322,ST-805,강남구,15,,,,,
2323,ST-806,강남구,10,-0.91,5.11,34.06,44.2,
2324,ST-807,강남구,10,0.32,11.76,48.65,45.61,
2325,ST-808,강남구,10,-0.91,11.05,40.88,47.97,
2326,ST-809,강남구,10,-21.51,24.27,11.82,75.0,
2327,ST-810,강남구,15,12.58,23.05,67.91,27.03,
2328,ST-811,강남구,10,-10.41,18.42,22.97,65.54,
2329,ST-812,강남구,10,-2.62,10.6,31.08,41.55,
2330,ST-813,강남구,10,-0.98,10.59,38.18,46.96,
2331,ST-814,강남구,10,-6.78,14.11,29.05,56.08,
2332,ST-815,강남구,8,-0.15,15.52,43.92,48.65,
2333,ST-816,강남구,15,-40.23,37.91,7.77,84.46,
2334,ST-817,강남구,12,-0.96,7.1,27.36,34.46,
2335,ST-818,강남구,15,18.99,30.17,76.01,20.61,
2336,ST-819,강남구,10,-1.82,10.77,39.53,44.59,
2337,ST-782,강남구,10,-7.2,14.37,26.35,68.58,
2339,ST-820,강남구,10,-1.61,13.39,39.86,51.69,
2340,ST-821,강남구,17,23.22,31.35,76.01,21.28,
2341,ST-822,강남구,10,-20.35,21.8,8.45,83.45,
2342,ST-823,강남구,15,-1.15,16.88,43.24,51.01,
2344,ST-779,강남구,10,5.69,15.09,61.15,30.74,
2347,ST-961,강남구,11,-16.76,17.58,7.43,78.72,
2348,ST-797,강남구,23,12.01,35.87,62.16,32.77,
2349,ST-959,강남구,12,-21.51,24.61,8.11,69.59,
2350,ST-960,강남구,9,-2.46,10.06,31.76,46.62,
2351,ST-937,강남구,11,-6.41,12.09,20.27,63.85,
2352,ST-962,강남구,6,-28.72,26.53,3.38,90.54,
2353,ST-963,강남구,10,-32.47,31.45,7.09,82.43,
2354,ST-953,강남구,5,-1.42,6.82,31.76,50.68,
2355,ST-955,강남구,20,,,,,
2356,ST-954,강남구,10,-12.89,15.83,16.22,72.64,
2357,ST-966,강남구,10,-5.79,13.64,23.31,51.01,
2358,ST-957,강남구,7,-4.16,16.47,34.8,55.41,
2359,ST-958,강남구,10,6.01,18.07,58.11,37.16,
2360,ST-956,강남구,9,-1.81,11.03,38.51,50.0,
2362,ST-1171,강남구,10,-3.29,13.94,34.8,56.08,
2363,ST-1172,강남구,15,-0.76,8.63,37.5,44.93,
2364,ST-1173,강남구,10,-0.31,8.8,40.2,46.62,
2365,ST-1174,강남구,15,2.59,15.14,51.69,39.19,
2368,ST-1177,강남구,7,-8.78,14.69,22.64,66.22,
2369,ST-1178,강남구,20,0.71,15.98,54.05,41.22,
2370,ST-1179,강남구,10,-1.61,9.07,33.11,46.96,
2371,ST-1180,강남구,6,-15.61,16.56,6.42,77.7,
2372,ST-1181,강남구,10,11.51,21.46,68.58,25.68,
2373,ST-1182,강남구,20,-1.42,10.9,39.86,49.32,
2375,ST-1184,강남구,14,20.37,26.83,78.72,17.91,
2376,ST-1185,강남구,14,11.12,28.35,61.15,33.78,
2377,ST-1186,강남구,9,21.3,41.13,66.22,31.76,
2380,ST-1245,강남구,12,-2.24,10.55,33.45,53.04,
2381,ST-1246,강남구,8,-1.42,8.73,36.82,48.99,
2382,ST-1247,강남구,6,-0.59,8.8,38.85,43.92,
2383,ST-1248,강남구,10,3.41,11.48,56.08,30.07,
2384,ST-1364,강남구,15,16.19,32.21,70.61,28.04,
2385,ST-1365,강남구,10,-2.79,13.02,36.82,53.72,
2386,ST-1366,강남구,10,-9.21,16.0,19.32,63.73,
2387,ST-1407,강남구,10,-1.28,21.44,44.93,50.0,
2388,ST-1433,강남구,18,-26.58,25.58,6.76,86.15,
2389,ST-1559,강남구,15,-0.76,18.87,46.28,46.96,
2390,ST-1560,강남구,13,0.55,20.83,47.14,44.44,
2391,ST-1561,강남구,7,-0.11,2.55,17.87,20.62,
2392,ST-1562,강남구,10,-4.71,9.16,14.53,55.41,
2394,ST-1564,강남구,10,-12.99,20.86,21.62,75.68,
2396,ST-1566,강남구,15,-0.92,11.24,39.86,46.28,
2398,ST-1568,강남구,10,-7.88,14.96,24.66,55.41,
2401,ST-1571,강남구,10,-9.31,13.05,18.58,71.28,
2403,ST-1573,강남구,10,-7.98,21.37,33.11,62.84,
2404,ST-1574,강남구,10,6.94,25.68,56.42,37.5,
2405,ST-1575,강남구,14,-43.25,31.85,1.01,95.95,
2406,ST-1576,강남구,10,-8.62,13.98,18.58,66.22,
2407,ST-1577,강남구,10,-3.42,17.29,41.89,48.99,
2408,ST-1578,강남구,14,-0.08,21.08,47.64,48.31,
2409,ST-1679,강남구,20,1.64,15.71,50.68,41.89,
2410,ST-1680,강남구,10,-24.36,28.14,13.18,80.07,
2411,ST-1703,강남구,15,5.31,16.35,58.45,36.82,
2413,ST-1879,강남구,20,7.25,20.57,60.81,32.43,
2414,ST-1880,강남구,20,7.65,22.2,62.16,32.77,
2415,ST-1881,강남구,15,-0.41,10.54,42.91,46.62,
2416,ST-1882,강남구,10,-1.95,11.62,39.19,49.32,
2417,ST-1883,강남구,10,-2.71,10.96,35.47,49.66,
2418,ST-1884,강남구,10,0.25,8.85,44.59,43.58,
2419,ST-1885,강남구,13,-2.71,15.55,38.85,53.72,
2420,ST-1886,강남구,20,-8.5,15.28,25.68,68.92,
2421,ST-1887,강남구,15,,,,,
2422,ST-1888,강남구,10,3.0,14.87,54.73,38.18,
2423,ST-1889,강남구,10,9.24,18.53,67.91,27.36,
2425,ST-1891,강남구,20,3.77,9.14,56.42,26.35,
2426,ST-1892,강남구,10,-3.87,15.5,35.47,55.41,
2427,ST-1893,강남구,10,-0.79,15.23,42.91,47.3,
2430,ST-1896,강남구,10,-19.77,25.57,14.19,67.91,
2431,ST-1897,강남구,10,2.1,18.37,50.0,45.27,
2501,ST-1552,서초구,10,-1.69,13.99,38.51,53.38,
2502,ST-1553,서초구,9,-6.86,13.11,25.0,62.5,
2503,ST-1554,서초구,10,5.28,17.89,59.46,34.12,
2504,ST-1555,서초구,10,-15.76,20.63,17.91,75.0,
2505,ST-1556,서초구,12,1.87,18.51,51.01,42.91,
2506,ST-1557,서초구,10,-4.86,7.09,12.5,67.57,
2509,ST-1655,서초구,16,-3.15,12.12,34.8,55.41,
2510,ST-1735,서초구,8,-15.8,18.56,11.15,77.36,
2511,ST-618,서초구,10,-1.28,1.77,0.0,39.86,
2514,ST-1899,서초구,10,-5.97,14.31,29.73,62.84,
2515,ST-1900,서초구,15,1.36,16.14,48.31,45.27,
2516,ST-1901,서초구,9,4.22,8.28,60.14,21.28,
2517,ST-1902,서초구,20,1.6,13.11,48.99,42.23,
2518,ST-1903,서초구,10,0.27,13.05,46.28,41.22,
2519,ST-1904,서초구,10,-1.7,7.49,33.11,46.96,
2520,ST-1905,서초구,20,-0.5,10.15,41.22,44.93,
2521,ST-1906,서초구,13,3.72,15.02,52.36,37.84,
2523,ST-1908,서초구,10,6.13,18.46,60.14,34.8,
2524,ST-1909,서초구,15,2.21,14.5,52.7,40.88,
2525,ST-1910,서초구,20,30.41,47.94,72.97,24.32,
2527,ST-1912,서초구,10,,,,,
2529,ST-1914,서초구,12,0.15,13.58,46.28,47.3,
2530,ST-1915,서초구,15,5.41,16.29,59.46,33.78,
2531,ST-1916,서초구,20,5.58,20.97,55.74,39.86,
2532,ST-1917,서초구,13,-13.5,12.91,2.36,88.18,
2533,ST-1918,서초구,10,-4.89,9.97,26.01,59.12,
2535,ST-1920,서초구,10,2.47,13.04,50.68,38.85,
2536,ST-1921,서초구,10,-1.2,4.76,27.03,42.23,
2537,ST-1922,서초구,10,-28.68,28.16,10.14,83.11,
2538,ST-1923,서초구,10,5.3,17.76,57.09,37.84,
2539,ST-2404,서초구,20,2.22,23.16,47.3,42.23,
2540,ST-1924,서초구,10,4.17,15.42,59.12,34.12,
2541,ST-1925,서초구,10,-7.65,7.49,2.36,80.07,
2542,ST-1926,서초구,10,-6.43,18.24,33.11,60.81,
2545,ST-1929,서초구,15,-23.04,21.03,2.03,83.45,
2547,ST-2414,서초구,7,11.73,21.03,72.3,22.64,
2548,ST-2415,서초구,18,-13.62,14.54,8.45,85.47,
2549,ST-2416,서초구,10,0.81,12.59,46.28,42.57,
2550,ST-2417,서초구,10,0.15,15.0,46.96,45.27,
2601,ST-1590,송파구,16,1.62,25.54,52.03,42.57,
2603,ST-1592,송파구,10,-2.45,15.6,37.5,55.41,
2604,ST-1627,송파구,10,12.73,28.42,69.59,27.36,
2605,ST-1658,송파구,15,,,,,
2606,ST-1657,송파구,15,13.18,26.58,64.86,28.72,
2608,ST-1681,송파구,10,20.2,53.18,59.12,38.18,
2609,ST-1682,송파구,10,-2.04,11.25,36.15,45.61,
2611,ST-1684,송파구,7,15.25,40.99,67.91,30.41,
2613,ST-1705,송파구,18,3.92,26.21,49.32,43.92,
2614,ST-1706,송파구,15,-6.82,15.62,32.09,57.77,
2615,ST-1707,송파구,15,5.05,29.26,57.09,39.19,
2616,ST-1716,송파구,10,-0.81,10.77,40.2,46.96,
2617,ST-1717,송파구,15,-4.29,13.42,32.43,53.04,
2618,ST-1728,송파구,14,7.92,22.28,61.82,36.49,
2619,ST-1729,송파구,9,8.19,22.73,65.2,30.07,
2620,ST-1730,송파구,12,20.91,42.65,69.26,28.38,
2621,ST-1719,송파구,15,0.95,20.95,47.97,48.31,
2622,ST-1720,송파구,20,-8.35,23.74,34.46,60.47,
2623,ST-1851,송파구,15,-9.01,38.25,37.84,60.14,
2625,ST-1852,송파구,15,-2.14,12.66,33.11,52.03,
2626,ST-1853,송파구,15,-0.76,9.89,40.54,47.3,
2627,ST-1854,송파구,15,-76.86,58.52,3.04,94.26,
2628,ST-1855,송파구,15,21.03,37.0,70.27,27.36,
2630,ST-1857,송파구,12,-7.4,22.64,35.81,57.43,
2631,ST-1858,송파구,15,7.28,16.89,63.18,30.74,
2632,ST-1859,송파구,9,8.94,30.26,60.14,36.15,
2633,ST-1860,송파구,20,-6.43,16.98,32.43,61.82,
2634,ST-1861,송파구,10,8.92,19.31,64.86,27.36,
2635,ST-1862,송파구,21,-12.35,25.28,27.7,69.26,
2637,ST-1864,송파구,15,4.03,24.9,55.41,40.88,
2639,ST-1866,송파구,18,-11.35,24.59,33.11,65.54,
2641,ST-1793,송파구,15,0.12,25.25,47.3,47.97,
2642,ST-1794,송파구,12,1.28,20.55,50.68,44.59,
2643,ST-1795,송파구,10,-10.16,17.65,24.66,63.51,
2644,ST-1796,송파구,10,9.71,19.72,64.53,27.7,
2645,ST-1797,송파구,10,1.63,21.31,49.66,46.28,
2646,ST-1867,송파구,15,10.91,38.23,59.8,37.16,
2647,ST-1868,송파구,7,10.5,23.51,65.2,27.36,
2648,ST-1869,송파구,30,-5.96,25.04,35.47,59.12,
2649,ST-1870,송파구,10,-9.82,12.42,12.84,70.27,
2650,ST-1871,송파구,7,0.48,12.14,43.24,45.61,
2651,ST-1872,송파구,20,0.61,22.69,49.32,46.28,
2652,ST-1873,송파구,41,-6.33,17.73,28.72,61.82,
2653,ST-1874,송파구,25,-0.13,19.05,47.64,47.97,
2654,ST-1875,송파구,10,-14.07,19.45,17.57,74.66,
2655,ST-1876,송파구,20,-19.68,24.34,19.26,76.35,
2656,ST-1878,송파구,10,0.04,19.94,49.66,47.3,
2657,ST-1877,송파구,10,-3.72,15.41,39.53,52.36,
2658,ST-2409,송파구,10,2.84,22.76,50.34,43.49,
2659,ST-2410,송파구,10,-1.44,11.61,39.19,51.01,
2701,ST-1718,강서구,26,48.95,57.67,83.45,13.85,
2702,ST-1727,강서구,20,-1.72,23.8,47.64,50.34,
2703,ST-2018,강서구,20,-23.51,25.48,10.81,86.49,
2704,ST-2020,강서구,10,12.38,30.35,63.85,33.11,
2706,ST-2022,강서구,13,0.6,18.14,48.31,47.3,
2707,ST-2023,강서구,13,-18.62,45.95,27.36,66.55,
2708,ST-2024,강서구,15,4.09,31.79,52.36,44.93,
2709,ST-2025,강서구,20,-3.85,20.18,40.54,56.42,
2710,ST-2026,강서구,30,-20.95,28.73,15.88,79.73,
2711,ST-2027,강서구,9,12.46,23.12,65.2,30.41,
2712,ST-2028,강서구,18,-54.6,44.34,2.7,93.58,
2713,ST-2029,강서구,13,-0.86,36.5,45.95,50.34,
2715,ST-2031,강서구,25,41.41,144.45,71.28,26.35,
2716,ST-2032,강서구,20,-2.52,18.89,35.14,54.73,
2717,ST-2033,강서구,62,68.52,101.35,79.39,17.57,
2718,ST-2034,강서구,20,-24.3,41.01,22.3,75.68,
2719,ST-2035,강서구,40,43.51,64.03,82.43,15.54,
2720,ST-2036,강서구,30,-0.23,24.42,48.31,47.3,
2721,ST-2037,강서구,12,-4.84,45.4,48.65,49.66,
2723,ST-2040,강서구,13,12.98,35.29,66.22,31.42,
2724,ST-2041,강서구,25,-21.74,33.62,29.05,68.92,
2725,ST-2042,강서구,20,-17.32,24.43,19.93,75.68,
2727,ST-2044,강서구,25,7.16,44.3,58.78,33.45,
2728,ST-2045,강서구,55,-61.86,103.91,22.97,75.0,
2729,ST-2046,강서구,30,6.52,31.39,62.5,32.77,
2730,ST-2047,강서구,30,3.07,34.29,50.68,45.27,
2731,ST-2048,강서구,20,18.72,25.42,80.07,17.23,
2732,ST-2049,강서구,14,-32.01,41.02,18.24,79.73,
2733,ST-2050,강서구,15,0.59,79.03,50.0,49.32,
2737,ST-2054,강서구,10,15.48,23.29,76.35,19.59,
2739,ST-2056,강서구,20,0.52,61.78,48.99,47.97,
2740,ST-2057,강서구,20,1.48,20.58,52.36,40.54,
2741,ST-2058,강서구,8,-41.53,44.25,13.85,85.14,
2742,ST-2059,강서구,10,19.93,26.94,75.68,20.27,
2744,ST-2411,강서구,25,-0.51,35.35,48.65,48.65,
2745,ST-2412,강서구,9,-14.61,42.66,30.74,66.55,
2746,ST-2419,강서구,10,-8.27,40.28,38.51,58.78,
2801,ST-1753,구로구,30,2.62,44.46,46.28,48.99,
2804,ST-1944,구로구,10,2.65,9.22,47.3,36.15,
2805,ST-1945,구로구,10,-2.71,7.26,24.32,55.74,
2806,ST-1946,구로구,10,-3.83,7.32,19.93,68.24,
2807,ST-1947,구로구,10,1.74,8.84,52.7,34.12,
2808,ST-1948,구로구,10,0.56,8.52,45.27,37.84,
2809,ST-1949,구로구,10,3.52,7.5,57.77,19.93,
2810,ST-1950,구로구,10,2.35,6.47,53.04,28.72,
2812,ST-1952,구로구,15,5.35,12.47,62.84,25.0,
2813,ST-1953,구로구,10,-0.73,4.86,31.42,41.55,
2814,ST-1954,구로구,10,-2.3,7.61,29.73,52.7,
2815,ST-1955,구로구,12,-2.87,10.08,27.7,60.14,
2816,ST-1956,구로구,14,-1.15,4.76,23.99,43.24,
2817,ST-1957,구로구,10,-10.75,11.97,11.19,80.0,
2818,ST-1958,구로구,14,-23.57,19.9,2.36,93.24,
2819,ST-1959,구로구,20,31.03,31.97,84.46,11.15,
2820,ST-1960,구로구,10,4.34,17.03,56.42,37.16,
2821,ST-1961,구로구,10,-6.73,27.06,36.49,60.47,
2822,ST-1962,구로구,14,-0.59,11.9,42.57,46.28,
2823,ST-1963,구로구,10,2.66,19.74,54.05,37.84,
2824,ST-1964,구로구,10,5.77,30.01,58.11,37.84,
2825,ST-1965,구로구,10,-0.9,9.65,37.84,47.64,
2826,ST-1966,구로구,10,3.77,13.04,58.45,34.8,
2901,ST-2067,노원구,8,2.82,29.98,52.03,43.58,
2902,ST-2068,노원구,12,5.17,29.06,53.72,42.91,
2903,ST-2069,노원구,10,1.79,12.75,46.28,41.55,
2904,ST-2070,노원구,8,-0.35,17.24,43.92,50.0,
2907,ST-2073,노원구,15,-28.0,25.09,4.73,86.49,
2908,ST-2074,노원구,20,0.52,22.08,49.66,45.61,
2909,ST-2075,노원구,13,4.54,25.71,55.07,40.88,
2910,ST-2076,노원구,10,15.03,25.07,71.96,23.99,
2911,ST-2077,노원구,7,0.48,11.53,48.99,43.58,
2912,ST-2078,노원구,20,-21.85,25.24,13.18,77.36,
2913,ST-2079,노원구,17,10.59,28.27,66.89,28.72,
2914,ST-2080,노원구,10,11.29,22.78,69.83,24.79,
2915,ST-2081,노원구,35,-52.72,44.17,4.39,93.24,
2917,ST-2083,노원구,10,11.19,18.69,68.24,25.0,
2919,ST-2085,노원구,16,7.59,27.12,59.6,36.03,
2920,ST-2086,노원구,14,-0.8,15.5,42.57,52.03,
2921,ST-2087,노원구,10,20.95,32.13,78.38,19.59,
